"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Velocità media (m/s)","Velocità raffica (m/s)","Settore prevalente","Durata calma (min)","Tempo permanenza (min)","Vento classe","Radiazione globale (MJ/m²)","Radiazione classe"
"2005-11-04","1.2","-1.8","-4.8","MZ00","6.0","16.8","SSW","20","520","MZZYYZ","7.6","MZ"
"2005-11-05","-2.8","-5.5","-7.0","MZ00","","","","","","M00000","6.1","MZ"
"2005-11-06","-2.2","-5.1","-8.1","MZ00","1.7","6.0","","370","","MZZ00Z","5.3","MZ"
"2005-11-07","-2.0","-3.2","-5.0","MZ00","7.4","16.9","NW","0","680","MYZYYY","7.0","MZ"
"2005-11-08","-3.3","-4.9","-6.3","MZ00","5.9","9.4","SE","0","750","MZZYYZ","10.9","MZ"
"2005-11-09","-3.6","-5.9","-7.8","MZ00","4.7","17.2","SE","30","570","MZZYYZ","10.8","MZ"
"2005-11-10","1.8","-2.9","-6.3","MZ00","2.6","6.7","SE","0","280","MZZYYZ","9.5","MZ"
"2005-11-11","2.4","-1.5","-5.5","MZ00","2.8","10.7","SSE","60","300","MZZYYZ","10.3","MZ"
"2005-11-12","-2.6","-5.4","-7.7","MZ00","4.0","12.8","SE","0","370","MZZYYZ","7.4","MZ"
"2005-11-13","-5.5","-6.4","-7.2","MZ00","","","","","","M00000","3.8","MZ"
"2005-11-14","-5.1","-7.0","-9.4","MZ00","","","","","","M00000","5.9","MZ"
"2005-11-15","-2.8","-6.1","-8.7","MZ00","3.1","7.2","NW","10","300","MZZYYZ","6.6","MZ"
"2005-11-16","-5.5","-8.4","-10.8","MZ00","9.9","23.0","NW","0","1040","MZZYYZ","7.7","MZ"
"2005-11-17","-5.5","-10.0","-12.5","MZ00","4.9","16.4","NW","0","600","MZZYYZ","9.2","MZ"
"2005-11-18","-12.0","-14.0","-15.8","MZ00","7.0","27.2","NW","0","620","MZZYYZ","9.8","MZ"
"2005-11-19","-10.5","-12.8","-15.7","MZ00","7.9","13.7","NNW","0","810","MZZYYZ","9.6","MZ"
"2005-11-20","-8.3","-9.6","-11.0","MZ00","7.5","13.2","NNW","0","1110","MZZYYZ","9.2","MZ"
"2005-11-21","-8.1","-9.8","-11.9","MZ00","9.1","20.0","NNW","0","950","MZZYYZ","8.1","MZ"
"2005-11-22","-10.3","-13.0","-16.0","MZ00","4.8","15.7","NNE","0","400","MZZYYZ","8.7","MZ"
"2005-11-23","-13.0","-14.8","-17.6","MZ00","4.2","23.5","NNE","0","460","MZZYYZ","9.2","MZ"
"2005-11-24","-13.3","-14.7","-16.7","MZ00","7.8","23.1","NNW","0","550","MZZYYZ","8.9","MZ"
"2005-11-25","-13.8","-16.9","-20.5","MZ00","10.6","30.4","WNW","0","990","MZZYYZ","4.4","MZ"
"2005-11-26","-14.3","-17.5","-19.7","MZ00","2.9","13.9","SW","30","290","MZZYYZ","7.6","MZ"
"2005-11-27","-17.6","-19.1","-21.3","MZ00","7.1","22.2","NW","0","840","MZZYYZ","8.6","MZ"
"2005-11-28","-14.7","-17.4","-20.4","MZ00","6.9","23.1","WNW","0","570","MZZYYZ","5.8","MZ"
"2005-11-29","-13.7","-15.2","-16.2","MZ00","3.6","12.6","SE","80","360","MZZYYZ","7.2","MZ"
"2005-11-30","-13.8","-15.6","-16.4","MZ00","3.0","7.7","N","0","1010","MZZYYZ","8.0","MZ"
"2005-12-01","-7.6","-11.1","-15.0","MZ00","2.4","7.8","W","20","380","MZZYYZ","8.4","MZ"
"2005-12-02","-8.4","-11.8","-13.8","MZ00","6.8","20.8","SE","0","650","MZZYYZ","2.7","MZ"
"2005-12-03","-8.9","-12.3","-13.4","MZ*0","7.3","23.4","WNW","10","990","MZZYYZ","4.6","MZ"
"2005-12-04","-8.9","-10.5","-13.0","MZ00","6.8","23.0","WNW","40","710","MZZYYZ","3.7","MZ"
"2005-12-05","-9.5","-13.0","-16.2","MZ00","5.0","21.4","WNW","20","540","MZZYYZ","4.7","MZ"
"2005-12-06","-16.3","-17.2","-18.0","MZ00","7.7","17.8","NNW","0","590","MZZYYZ","4.9","MZ"
"2005-12-07","-15.9","-17.0","-17.7","MZZ0","9.6","28.5","NW","0","700","MZZYYZ","5.3","MZ"
"2005-12-08","-11.0","-14.5","-16.8","MZ00","7.6","18.9","NW","0","500","MZZYYZ","4.0","MZ"
"2005-12-09","-12.8","-14.7","-15.8","MZ00","4.2","11.5","N","10","290","MZZYYZ","8.1","MZ"
"2005-12-10","-6.8","-9.4","-13.0","MZ00","4.6","15.3","NNE","0","610","MZZYYZ","7.6","MZ"
"2005-12-11","-6.3","-9.4","-14.1","MZ00","6.3","18.7","ESE","0","350","MZZYYZ","7.9","MZ"
"2005-12-12","-5.5","-8.9","-13.1","MZ00","5.3","14.0","SE","70","530","MZZYYZ","5.6","MZ"
"2005-12-13","-7.2","-9.4","-12.2","MZ00","","","","","","M00000","4.6","MZ"
"2005-12-14","-3.8","-8.5","-12.1","MZ00","","","","","","M00000","7.1","MZ"
"2005-12-15","-4.9","-8.4","-12.7","MZ00","8.6","20.0","NNW","0","630","MZZYYZ","7.6","MZ"
"2005-12-16","-5.6","-7.8","-9.9","MZ00","22.9","50.1","NW","0","800","MZZYYZ","5.7","MZ"
"2005-12-17","-9.9","-17.2","-22.4","MZ00","21.4","47.8","NW","0","1220","MZZYYZ","6.2","MZ"
"2005-12-18","-10.9","-19.2","-22.9","MZ00","8.4","22.3","NNW","0","960","MZZYYZ","7.8","MZ"
"2005-12-19","-9.5","-11.9","-13.6","MZ00","5.9","15.3","NNW","0","760","MZZYYZ","6.3","MZ"
"2005-12-20","-6.8","-9.9","-13.9","MZ00","6.7","14.1","N","0","590","MZZYYZ","7.1","MZ"
"2005-12-21","-5.3","-6.9","-8.9","MZ00","8.3","17.1","N","0","790","MZZYYZ","7.6","MZ"
"2005-12-22","-5.0","-6.2","-7.9","MZ00","8.2","19.7","NNW","0","990","MZZYYZ","6.9","MZ"
"2005-12-23","-2.4","-5.3","-7.6","MZ00","8.4","21.4","NNW","0","1020","MZZYYZ","7.3","MZ"
"2005-12-24","-2.5","-4.3","-5.9","MZ00","7.2","14.5","NW","0","990","MZZYYZ","7.6","MZ"
"2005-12-25","-5.2","-8.3","-11.6","MZ00","5.3","15.0","NW","0","610","MZZYYZ","6.0","MZ"
"2005-12-26","-10.8","-13.9","-19.9","MZ00","5.9","16.5","WNW","0","460","MZZYYZ","7.7","MZ"
"2005-12-27","-16.6","-19.7","-23.7","MZ00","2.6","10.4","W","30","320","MZZYYZ","7.7","MZ"
"2005-12-28","-23.3","-26.6","-28.1","MZ00","11.8","19.5","NW","0","860","MZZYYZ","7.5","MZ"
"2005-12-29","-21.7","-23.3","-26.0","MZ00","5.3","13.1","NNW","0","730","MZZYYZ","8.8","MZ"
"2005-12-30","-7.5","-15.6","-24.2","MZ00","14.1","37.3","NW","0","700","MZZYYZ","5.9","MZ"
"2005-12-31","-7.4","-9.3","-11.8","MZ00","","","","","","M00000","4.7","MZ"
"2006-01-01","-11.7","-14.4","-16.9","MZ00","","","","","","M00000","7.7","MZ"
"2006-01-02","-14.5","-15.6","-16.6","MZ00","","","","","","M00000","3.7","MZ"
"2006-01-03","-12.9","-14.5","-16.5","MZ00","","","","","","M00000","","M0"
"2006-01-04","-12.2","-14.2","-16.7","MZ00","","","","","","M00000","","M0"
"2006-01-05","-15.7","-18.3","-19.6","MZ00","4.0","7.6","SE","0","620","MZZYYZ","4.5","MZ"
"2006-01-06","-13.0","-16.0","-18.5","MZ00","4.4","10.8","SE","0","1350","MZZYYZ","4.7","MZ"
"2006-01-07","-7.8","-12.8","-15.4","MZ00","2.3","8.9","","480","","MZZ00Z","7.7","MZ"
"2006-01-08","-9.1","-11.2","-12.7","MZ00","1.6","5.4","","230","","MZZ00Z","7.4","MZ"
"2006-01-09","-7.8","-11.0","-13.6","MY*Y","2.6","6.5","N","10","370","MYYYYY","8.3","MY"
"2006-01-10","-5.7","-9.7","-13.0","MY**","2.4","9.0","SE","30","610","MYYYYY","8.5","MY"
"2006-01-11","-6.1","-7.4","-11.3","MZ00","3.8","7.4","N","0","690","MZZYYZ","8.7","MZ"
"2006-01-12","-7.5","-11.5","-14.8","MZ00","7.3","12.6","SE","0","1030","MZZYYZ","6.3","MZ"
"2006-01-13","-9.8","-12.3","-14.9","MZ00","9.4","15.3","SE","0","910","MZZYYZ","9.0","MZ"
"2006-01-14","-9.4","-10.9","-12.3","MZ00","6.4","11.3","SE","0","1150","MZZYYZ","9.1","MZ"
"2006-01-15","-9.7","-14.1","-18.6","MZ00","5.3","11.8","SE","0","840","MZZYYZ","9.0","MZ"
"2006-01-16","-12.5","-14.9","-18.6","MZ00","6.6","21.1","WNW","0","760","MZZYYZ","6.1","MZ"
"2006-01-17","-9.7","-12.3","-13.3","MZ00","10.9","27.6","WNW","0","970","MZZYYZ","4.5","MZ"
"2006-01-18","-8.9","-10.1","-11.1","MZ00","13.2","38.2","NNW","0","690","MZZYYZ","3.5","MZ"
"2006-01-19","-2.2","-4.9","-9.1","MZ00","8.9","20.1","NNW","0","1030","MZZYYZ","9.3","MZ"
"2006-01-20","-0.7","-3.0","-7.6","MZ00","7.3","20.3","WNW","0","530","MZZYYZ","9.4","MZ"
"2006-01-21","-5.9","-8.5","-10.3","MZ00","10.7","33.7","NNW","0","960","MZZYYZ","9.5","MZ"
"2006-01-22","-9.4","-12.8","-18.0","MZ00","6.4","22.4","N","0","770","MZZYYZ","10.4","MZ"
"2006-01-23","-8.6","-10.6","-13.9","MZ00","5.7","16.3","N","0","810","MZZYYZ","10.1","MZ"
"2006-01-24","-6.6","-8.4","-11.2","MZ00","4.7","15.5","N","0","710","MZZYYZ","10.1","MZ"
"2006-01-25","-7.4","-9.8","-15.4","MZ00","7.2","24.4","NW","0","630","MZZYYZ","9.6","MZ"
"2006-01-26","-15.0","-20.7","-23.9","MZ00","7.0","35.2","SE","30","640","MZZYYZ","9.6","MZ"
"2006-01-27","-16.8","-19.2","-22.0","MZ00","11.5","18.8","SE","0","1170","MZZYYZ","4.4","MZ"
"2006-01-28","-11.8","-14.4","-17.3","MZ00","10.6","26.7","","150","","MYZ00Y","3.1","MZ"
"2006-01-29","-9.5","-10.5","-11.8","MZ00","","","","","","M00000","3.1","MZ"
"2006-01-30","-8.6","-9.4","-10.1","MZ00","","","","","","M00000","3.1","MZ"
"2006-01-31","-5.7","-8.3","-10.4","MZ00","","","","","","M00000","9.1","MY"
"2006-02-01","-1.0","-4.3","-7.9","MZ00","2.9","7.1","SE","20","400","MZZYYZ","11.1","MZ"
"2006-02-02","-1.7","-4.3","-8.4","MZ00","4.7","11.7","NW","10","820","MZZYYZ","10.9","MZ"
"2006-02-03","-5.2","-7.2","-10.8","MZ00","3.9","7.7","NW","0","640","MZZYYZ","11.0","MZ"
"2006-02-04","-9.1","-10.7","-13.1","MY**","3.6","10.9","SE","10","650","MYZYYY","11.2","MY"
"2006-02-05","-9.9","-11.4","-13.8","MZ00","8.3","18.2","N","0","890","MZZYYZ","11.9","MZ"
"2006-02-06","-9.8","-11.0","-12.5","MZ00","11.3","22.8","NNW","0","1030","MZZYYZ","12.0","MZ"
"2006-02-07","-6.4","-8.5","-11.8","MZ00","10.9","20.5","NNW","0","1370","MZZYYZ","11.7","MZ"
"2006-02-08","-6.1","-10.7","-17.2","MZ00","17.5","38.4","NW","0","960","MZZYYZ","11.4","MZ"
"2006-02-09","-11.7","-16.0","-19.0","MZ00","16.9","34.7","NW","0","1040","MZZYYZ","12.8","MZ"
"2006-02-10","-12.9","-16.7","-19.8","MZ00","10.6","26.8","NNW","0","750","MZZYYZ","13.3","MZ"
"2006-02-11","-9.4","-12.9","-15.7","MZ00","3.7","12.7","","320","","MZZ00Z","13.3","MZ"
"2006-02-12","-11.0","-13.0","-15.1","MZ00","5.2","11.8","NNW","0","540","MZZYYZ","12.0","MZ"
"2006-02-13","-9.6","-13.1","-14.7","MZ00","5.0","12.2","N","0","560","MZZYYZ","14.2","MZ"
"2006-02-14","-7.9","-10.1","-12.7","MZ00","7.4","16.1","NNW","0","980","MZZYYZ","12.0","MZ"
"2006-02-15","-5.2","-8.9","-11.6","MZ00","11.4","27.4","WNW","0","760","MZZYYZ","7.0","MZ"
"2006-02-16","-5.4","-8.8","-14.1","MZ00","","","","","","M00000","6.3","MZ"
"2006-02-17","-12.6","-14.8","-16.1","MZ00","11.1","31.8","WNW","0","760","MZZYYZ","6.2","MZ"
"2006-02-18","-10.9","-13.2","-14.9","MZ00","6.0","20.5","WNW","40","610","MZZYYZ","6.8","MZ"
"2006-02-19","-12.2","-13.7","-14.6","MZ00","9.0","21.8","SE","20","610","MZZYYZ","7.2","MZ"
"2006-02-20","-10.0","-14.3","-18.5","MZ00","","","","","","M00000","12.0","MZ"
"2006-02-21","-12.8","-15.5","-17.1","MZ00","","","","","","M00000","8.6","MZ"
"2006-02-22","-5.1","-12.7","-16.4","MZ00","","","","","","M00000","8.2","MZ"
"2006-02-23","-9.7","-14.0","-16.6","MZ00","","","","","","M00000","8.9","MZ"
"2006-02-24","-10.4","-14.6","-16.1","MZ00","","","","","","M00000","7.2","MZ"
"2006-02-25","-6.3","-13.7","-16.3","MZ00","","","","","","M00000","9.2","MZ"
"2006-02-26","-12.0","-15.4","-16.9","MZ00","1.0","7.1","","440","","MYZ00Y","13.5","MZ"
"2006-02-27","-10.8","-15.2","-17.5","MZ00","1.4","9.1","","250","","MZZ00Z","17.2","MZ"
"2006-02-28","-15.2","-18.3","-21.3","MZ00","11.6","30.2","NW","0","1130","MZZYYZ","13.4","MZ"
"2006-03-01","-20.2","-22.0","-24.0","MZ00","14.3","36.6","NW","0","860","MZZYYZ","15.5","MZ"
"2006-03-02","-14.7","-20.8","-22.2","MZ00","15.5","38.5","NW","0","760","MZZYYZ","10.4","MZ"
"2006-03-03","-10.8","-12.6","-14.2","MZ00","14.7","35.6","WNW","0","980","MZZYYZ","7.1","MZ"
"2006-03-04","-8.0","-9.1","-11.2","MZ00","10.7","42.6","WNW","0","920","MZZYYZ","6.3","MZ"
"2006-03-05","-8.4","-13.9","-20.4","MZ00","9.1","21.5","NW","70","570","MZZYYZ","9.5","MZ"
"2006-03-06","-18.2","-20.1","-21.8","MZ00","11.9","29.9","NNW","0","990","MZZYYZ","18.2","MZ"
"2006-03-07","-11.8","-19.2","-23.6","MZ00","10.8","31.0","NW","0","760","MZZYYZ","15.7","MZ"
"2006-03-08","-7.3","-8.8","-12.1","MZ00","16.8","43.9","WNW","0","540","MZZYYZ","8.5","MZ"
"2006-03-09","-6.9","-9.3","-13.7","MZ00","17.9","42.3","NW","0","850","MZZYYZ","16.7","MZ"
"2006-03-10","-13.9","-16.5","-18.5","MZ00","16.0","39.4","NW","0","1030","MZZYYZ","10.7","MZ"
"2006-03-11","-16.8","-17.8","-19.1","MZ00","12.7","33.7","NNW","0","840","MZZYYZ","12.5","MZ"
"2006-03-12","-17.6","-21.6","-23.7","MZ00","15.2","45.7","NNW","0","660","MZZYYZ","15.7","MZ"
"2006-03-13","-6.2","-13.3","-20.4","MZ00","2.4","11.9","","470","","MYZ00Y","20.6","MZ"
"2006-03-14","-6.9","-8.3","-9.5","MZ00","","","","","","M00000","20.5","MZ"
"2006-03-15","-8.6","-11.3","-14.5","MZ00","","","","","","M00000","21.0","MZ"
"2006-03-16","-7.7","-13.4","-16.7","MZ00","","","","","","M00000","21.1","MZ"
"2006-03-17","-5.2","-10.7","-13.8","MZ00","","","","","","M00000","21.2","MZ"
"2006-03-18","-1.2","-7.7","-10.5","MZ00","3.4","10.0","","500","","MYZ00Y","19.4","MZ"
"2006-03-19","0.0","-5.8","-9.7","MZ00","1.8","7.4","","510","","MYZ00Y","16.0","MZ"
"2006-03-20","-1.1","-7.0","-10.2","MZ00","","","","","","M00000","12.6","MY"
"2006-03-21","-3.0","-8.5","-10.6","MZ00","2.5","16.4","","560","","MYZ00Y","12.5","MZ"
"2006-03-22","-3.3","-8.7","-10.6","MZ00","2.9","9.7","","410","","MYZ00Y","14.5","MZ"
"2006-03-23","-5.8","-9.7","-12.0","MZ00","","","","","","M00000","16.1","MZ"
"2006-03-24","-5.2","-8.1","-9.6","MZ00","3.6","25.2","","690","","MYY00Y","10.9","MZ"
"2006-03-25","-3.5","-7.3","-10.0","MZ00","15.2","31.0","NW","0","950","MZZYYZ","20.0","MZ"
"2006-03-26","0.1","-2.1","-4.6","MZ00","9.1","29.9","WNW","10","640","MZZYYZ","21.6","MZ"
"2006-03-27","0.6","-1.8","-4.8","MZ00","4.1","23.2","W","20","610","MZZYYZ","19.4","MZ"
"2006-03-28","-4.4","-8.8","-13.4","MZ00","10.7","41.1","NW","10","520","MZZYYZ","14.7","MZ"
"2006-03-29","-6.0","-11.2","-13.9","MZ00","13.6","49.3","NW","0","980","MZZYYZ","18.2","MZ"
"2006-03-30","-3.1","-4.8","-7.6","MZ00","11.2","28.4","WNW","0","920","MZZYYZ","15.9","MZ"
"2006-03-31","-3.3","-6.8","-9.7","MZ00","6.1","28.6","","640","","MYZ00Y","23.0","MZ"
"2006-04-01","-3.8","-6.1","-9.2","MZ00","8.5","21.7","WNW","20","870","MZZYYZ","12.0","MZ"
"2006-04-02","-7.4","-8.8","-10.5","MZ00","10.0","24.6","NW","0","950","MZZYYZ","21.0","MZ"
"2006-04-03","-7.0","-11.1","-13.0","MZ00","13.0","32.9","NW","0","1180","MZZYYZ","25.8","MZ"
"2006-04-04","-4.4","-6.3","-8.8","MY**","6.3","21.8","NW","30","460","MYZYYY","24.0","MY"
"2006-04-05","-4.6","-7.2","-10.6","MZ00","6.6","37.5","WNW","0","470","MZZYYZ","13.5","MZ"
"2006-04-06","-2.3","-9.7","-13.6","MZ00","5.4","15.7","NW","10","430","MZZYYZ","26.2","MZ"
"2006-04-07","-6.5","-8.0","-9.9","MZ00","7.3","15.7","WNW","0","750","MZZYYZ","26.5","MZ"
"2006-04-08","-5.9","-7.7","-9.9","MZ00","7.8","20.9","WNW","0","1130","MZZYYZ","26.6","MZ"
"2006-04-09","-3.3","-6.2","-7.9","MZ00","4.7","19.2","WNW","30","310","MZZYYZ","18.9","MZ"
"2006-04-10","-5.9","-9.6","-16.3","MZ00","8.5","23.2","NNW","0","260","MZZYYZ","13.9","MZ"
"2006-04-11","-8.4","-14.5","-16.8","MZ00","11.8","21.2","NNW","0","1010","MZZYYZ","17.4","MZ"
"2006-04-12","-7.5","-12.1","-14.8","MZ00","12.6","32.4","NW","0","940","MZZYYZ","22.6","MZ"
"2006-04-13","-5.8","-7.9","-13.3","MZ00","10.6","18.4","NNW","0","1130","MZZYYZ","27.5","MZ"
"2006-04-14","-0.1","-2.6","-6.2","MZ00","10.2","27.5","NW","0","740","MZZYYZ","27.2","MZ"
"2006-04-15","0.4","-2.2","-5.1","MZ00","3.8","22.7","W","10","210","MZZYYZ","13.6","MZ"
"2006-04-16","-4.9","-7.4","-9.2","MZ00","8.5","23.1","WNW","10","570","MZZYYZ","20.7","MZ"
"2006-04-17","0.6","-6.1","-9.9","MZ00","3.8","9.5","SSE","20","330","MZZYYZ","27.3","MZ"
"2006-04-18","-3.2","-7.2","-10.1","MZ00","1.9","5.4","NNW","10","350","MZZYYZ","20.8","MZ"
"2006-04-19","-0.6","-6.0","-9.2","MZ00","2.7","9.7","W","10","430","MZZYYZ","29.5","MZ"
"2006-04-20","0.8","-4.8","-9.2","MZ00","2.3","8.5","WNW","10","250","MZZYYZ","28.3","MZ"
"2006-04-21","-0.1","-5.4","-8.5","MZ00","2.5","7.9","","250","","MZZ00Z","18.3","MZ"
"2006-04-22","1.8","-4.3","-8.2","MZ00","2.6","9.3","WNW","20","450","MZZYYZ","29.7","MZ"
"2006-04-23","-1.5","-4.1","-6.5","MZ00","3.1","10.0","WNW","20","570","MZZYYZ","25.9","MZ"
"2006-04-24","1.0","-3.3","-5.6","MZ00","5.0","12.8","SE","10","940","MZZYYZ","15.5","MZ"
"2006-04-25","0.9","-4.6","-6.4","MZ00","","","","","","M00000","17.6","MZ"
"2006-04-26","-1.1","-4.7","-6.0","MZ00","","","","","","M00000","19.1","MZ"
"2006-04-27","-0.9","-5.1","-7.2","MZ00","","","","","","M00000","16.7","MZ"
"2006-04-28","1.1","-4.3","-6.2","MZ00","3.3","12.4","NNW","0","580","MZZYYZ","17.9","MZ"
"2006-04-29","-2.4","-7.2","-10.8","MZ00","4.9","13.7","WNW","0","500","MZZYYZ","28.8","MZ"
"2006-04-30","-3.3","-7.3","-10.7","MZ00","5.4","18.1","NW","20","540","MZZYYZ","29.1","MZ"
"2006-05-01","0.0","-5.7","-9.4","MZ00","4.0","18.6","NW","60","430","MZZYYZ","26.5","MZ"
"2006-05-02","-0.7","-4.4","-7.8","MZ00","3.2","12.9","WNW","40","560","MZZYYZ","28.2","MZ"
"2006-05-03","-0.5","-3.5","-7.1","MZ00","8.6","21.2","ESE","0","850","MZZYYZ","24.2","MZ"
"2006-05-04","-0.4","-4.3","-8.7","MZ00","7.2","14.3","SE","0","680","MZZYYZ","26.6","MZ"
"2006-05-05","0.7","-2.7","-4.6","MZ00","4.1","9.7","N","0","590","MZZYYZ","19.4","MZ"
"2006-05-06","-0.2","-3.6","-6.0","MZ00","3.8","8.9","SSE","20","370","MZZYYZ","14.3","MZ"
"2006-05-07","3.0","-2.8","-5.4","MZ00","4.6","11.0","SE","10","590","MZZYYZ","18.4","MZ"
"2006-05-08","-1.3","-4.8","-9.8","MZ00","","","","","","M00000","13.7","MZ"
"2006-05-09","-8.6","-9.9","-11.3","MZ00","","","","","","M00000","16.7","MZ"
"2006-05-10","-5.1","-7.2","-9.0","MZ00","","","","","","M00000","9.9","MZ"
"2006-05-11","0.0","-4.2","-8.1","MZ00","","","","","","M00000","19.2","MZ"
"2006-05-12","-0.2","-3.5","-6.5","MZ00","5.1","10.4","SE","0","820","MZZYYZ","16.6","MZ"
"2006-05-13","2.2","-3.2","-5.7","MZ00","5.6","29.3","WNW","40","460","MZZYYZ","19.0","MZ"
"2006-05-14","0.3","-3.8","-7.6","MZ00","5.9","25.3","NW","0","810","MZZYYZ","32.0","MZ"
"2006-05-15","1.0","-0.9","-4.1","MZ00","6.0","20.1","WNW","0","850","MZZYYZ","27.1","MZ"
"2006-05-16","4.5","0.4","-1.4","MZ00","11.5","51.9","WNW","10","680","MZZYYZ","19.7","MZ"
"2006-05-17","3.1","1.2","-1.7","MZ00","15.0","32.1","NW","0","920","MZZZZZ","30.8","MZ"
"2006-05-18","5.6","2.3","-2.1","MZ00","8.1","32.0","WNW","10","730","MZZYYZ","14.5","MZ"
"2006-05-19","-0.5","-3.3","-5.5","MZ00","11.6","29.5","WNW","0","1150","MZZYYZ","31.7","MZ"
"2006-05-20","-2.5","-3.7","-5.6","MZ00","12.2","28.2","","160","","MYZ00Y","16.7","MZ"
"2006-05-21","-2.7","-4.0","-5.7","MZ00","","","","","","M00000","17.0","MZ"
"2006-05-22","0.1","-1.4","-3.1","MZ00","6.2","20.2","","310","","MYZ00Y","15.5","MZ"
"2006-05-23","-1.9","-4.5","-6.7","MZ00","","","","","","M00000","26.3","MZ"
"2006-05-24","-3.7","-6.1","-8.8","MZ00","6.4","23.4","NW","0","830","MYZYYY","33.3","MZ"
"2006-05-25","-1.2","-3.1","-5.6","MZ00","13.6","32.0","NW","0","810","MZZYYZ","31.6","MZ"
"2006-05-26","2.6","0.5","-2.4","MZ00","13.1","28.7","NW","0","1350","MZZZZZ","32.8","MZ"
"2006-05-27","4.7","1.2","-0.9","MZ00","10.3","25.9","NNW","0","660","MZZZZZ","26.2","MZ"
"2006-05-28","1.7","0.3","-1.3","MZ00","19.8","40.2","NNW","0","1010","MZZYYZ","27.6","MZ"
"2006-05-29","-0.9","-3.2","-9.5","MZ00","17.7","36.1","NW","0","1220","MZZYYZ","17.9","MZ"
"2006-05-30","-9.3","-12.2","-13.6","MZ00","15.1","37.2","NW","0","850","MZZYYZ","27.0","MZ"
"2006-05-31","-10.8","-12.8","-14.4","MZ00","7.5","15.4","NNW","0","710","MZZYYZ","21.0","MZ"
"2006-06-01","-5.6","-9.9","-12.9","MZ00","7.8","20.2","N","0","560","MZZYYZ","32.1","MZ"
"2006-06-02","-7.6","-10.8","-14.0","MZ00","6.4","13.9","N","0","900","MZZYYZ","24.8","MZ"
"2006-06-03","0.1","-5.3","-8.7","MZ00","6.8","19.9","N","0","750","MZZYYZ","34.2","MZ"
"2006-06-04","-1.9","-3.8","-5.4","MZ00","9.0","19.8","NNW","0","850","MZZYYZ","31.3","MZ"
"2006-06-05","1.8","-3.7","-6.2","MZ00","5.1","19.5","NNW","0","730","MZZYYZ","25.5","MY"
"2006-06-06","-1.7","-4.5","-7.4","MZ00","6.9","16.0","NW","0","1090","MZZYYZ","30.1","MZ"
"2006-06-07","0.5","-2.5","-6.8","MZ00","4.3","12.7","NW","0","500","MZZYYZ","33.0","MZ"
"2006-06-08","2.8","-1.6","-5.1","MZ00","3.4","10.6","NW","0","570","MZZYYZ","33.3","MZ"
"2006-06-09","3.0","-1.2","-4.8","MZ00","3.6","9.7","NW","10","560","MZZYYZ","31.9","MZ"
"2006-06-10","8.3","2.3","-1.5","MZ00","3.5","8.6","NNW","0","470","MZZZZZ","31.8","MZ"
"2006-06-11","7.9","2.6","-0.4","MZ00","3.5","27.7","NNW","0","590","MZZZZZ","33.2","MZ"
"2006-06-12","8.1","3.2","0.1","MZ00","3.0","7.4","N","10","510","MZZYYZ","33.7","MZ"
"2006-06-13","10.7","4.4","-0.4","MZ00","1.7","8.7","WNW","10","270","MZZYYZ","32.9","MZ"
"2006-06-14","9.3","5.2","2.0","MZ00","2.5","9.3","NW","40","470","MZZYYZ","34.0","MZ"
"2006-06-15","11.2","6.4","3.2","MZ00","3.4","8.9","SSE","10","330","MZZYYZ","29.7","MZ"
"2006-06-16","7.2","3.9","1.0","MZ00","5.2","28.5","WNW","20","630","MZZYYZ","16.0","MZ"
"2006-06-17","7.8","3.1","1.3","MZ00","3.7","18.5","SSW","30","320","MZZYYZ","16.0","MZ"
"2006-06-18","6.9","4.1","2.3","MZ00","5.9","17.7","SSE","0","350","MZZZZZ","23.6","MZ"
"2006-06-19","7.7","4.5","1.6","MZ00","4.4","13.3","SSE","30","390","MZZYYZ","23.2","MZ"
"2006-06-20","10.3","6.5","4.4","MZ00","2.1","15.3","SW","30","260","MZZYYZ","20.5","MZ"
"2006-06-21","7.6","4.7","0.3","MZ00","4.1","16.7","SSW","10","420","MZZYYZ","24.4","MZ"
"2006-06-22","5.7","2.9","0.7","MZ00","4.5","15.8","WNW","80","790","MZZYYZ","14.7","MZ"
"2006-06-23","11.0","5.9","0.5","MZ00","2.4","11.2","SSE","40","430","MZZYYZ","32.2","MZ"
"2006-06-24","9.5","4.9","1.9","MZ00","3.4","10.7","SE","10","350","MZZYYZ","17.4","MZ"
"2006-06-25","4.8","3.3","2.3","MZ00","9.3","19.2","SE","0","880","MZZZZZ","8.6","MZ"
"2006-06-26","9.8","4.9","1.2","MZ00","3.5","12.2","SSE","0","580","MZZZZZ","25.9","MZ"
"2006-06-27","10.5","6.3","1.2","MZ00","3.8","24.1","SSW","0","310","MZZZZZ","25.3","MZ"
"2006-06-28","10.6","5.0","-0.6","MZ00","4.3","22.8","SSW","60","360","MZZYYZ","26.9","MZ"
"2006-06-29","6.4","2.0","-0.7","MZ00","6.9","19.8","NW","0","730","MZZZZZ","27.7","MZ"
"2006-06-30","10.0","5.6","1.3","MZ00","3.5","10.0","NW","10","360","MZZYYZ","33.8","MZ"
"2006-07-01","11.0","6.3","2.6","MZ00","3.7","10.0","WNW","10","380","MZZYYZ","33.5","MZ"
