"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"2011-10-23","4.4","-0.7","-4.1","MZ00","0.0","MZ","89","74","51","AZ00"
"2011-10-24","1.2","-1.6","-4.8","MZ00","0.0","MY","93","76","56","AY**"
"2011-10-25","2.9","0.6","-0.9","MZ00","9.0","MZ","97","93","80","AY**"
"2011-10-26","11.0","2.9","-0.7","MZ00","10.2","MY","97","83","45","AY**"
"2011-10-27","7.8","2.8","-0.3","MZ00","0.0","MZ","92","80","56","AZ00"
"2011-10-28","9.8","3.8","0.7","MZ00","0.0","MZ","90","72","42","AZ00"
"2011-10-29","13.0","6.0","2.5","MZ00","0.0","MZ","85","75","46","AZ00"
"2011-10-30","12.8","6.1","3.3","MZ00","0.0","MZ","87","75","46","AZ00"
"2011-10-31","11.4","5.0","2.6","MZ00","0.0","MZ","78","67","40","AZ00"
"2011-11-01","10.1","3.8","1.2","MZ00","0.0","MZ","75","58","35","AZ00"
"2011-11-02","8.8","3.2","0.0","MZ00","0.0","MZ","96","71","36","AZ00"
"2011-11-03","3.5","2.6","1.7","MZ00","13.0","MY","98","97","96","AZ*0"
"2011-11-04","4.9","3.6","1.9","MZ00","38.6","MZ","98","97","95","AZ*0"
"2011-11-05","5.8","4.5","2.2","MZ00","111.8","MZ","98","97","95","AZ*0"
"2011-11-06","6.1","4.7","3.7","MZ00","142.0","MZ","98","97","85","AZ**"
"2011-11-07","5.3","3.4","0.8","MZ00","19.8","MZ","98","97","95","AZ*0"
"2011-11-08","5.1","2.9","1.0","MZ00","29.0","MZ","98","94","82","AZ*0"
"2011-11-09","6.5","3.6","1.0","MZ00","3.8","MZ","98","93","77","AZ*0"
"2011-11-10","10.2","3.4","0.4","MZ00","0.2","MY","94","78","43","AZ0*"
"2011-11-11","8.4","3.2","0.8","MZ00","2.8","MZ","96","79","46","AZ*0"
"2011-11-12","8.6","2.6","-1.3","MZ00","0.0","MZ","97","78","53","AY**"
"2011-11-13","9.8","3.4","0.0","MZ00","0.0","MZ","62","47","18","AZ00"
"2011-11-14","8.3","1.6","-0.8","MZ00","0.0","MZ","72","54","28","AZ00"
"2011-11-15","9.6","1.3","-1.5","MZ00","0.0","MZ","63","47","16","AZ0*"
"2011-11-16","7.0","0.1","-2.7","MZ00","0.0","MZ","72","54","29","AZ00"
"2011-11-17","7.4","0.8","-2.2","MZ00","0.0","MZ","61","48","19","AZ00"
"2011-11-18","7.3","1.0","-1.0","MZ00","0.0","MZ","63","49","22","AZ00"
"2011-11-19","6.6","0.8","-2.3","MZ00","0.0","MZ","69","55","29","AZ00"
"2011-11-20","8.6","1.8","-0.2","MZ00","0.0","MZ","75","63","33","AZ00"
"2011-11-21","5.0","1.1","-1.8","MZ00","0.0","MZ","80","68","50","AZ00"
"2011-11-22","6.0","1.0","-1.3","MYYY","0.0","MY","86","76","54","AY*Y"
"2011-11-23","9.1","2.4","-0.6","MZ00","0.0","MZ","80","63","39","AZ00"
"2011-11-24","9.4","3.3","1.0","MZ00","0.0","MZ","61","51","30","AZ00"
"2011-11-25","10.6","3.3","0.4","MZ00","0.0","MZ","53","42","17","AZ00"
"2011-11-26","11.8","5.2","2.6","MZ00","0.0","MZ","46","36","16","AZ00"
"2011-11-27","12.3","4.6","2.0","MZ00","0.0","MZ","59","47","23","AZ00"
"2011-11-28","8.7","2.9","-1.2","MZ00","0.0","MZ","78","58","36","AZ00"
"2011-11-29","7.0","1.3","-1.6","MZ00","0.0","MZ","79","67","41","AZ00"
"2011-11-30","8.7","2.1","-1.8","MZ00","0.0","MZ","77","62","34","AZ00"
"2011-12-01","6.8","0.7","-1.9","MZ00","0.0","MZ","83","70","42","AZ00"
"2011-12-02","4.1","-0.1","-2.7","MZ00","0.0","MZ","89","79","56","AZ00"
"2011-12-03","5.2","0.5","-2.3","MZ00","0.0","MZ","88","75","58","AZ00"
"2011-12-04","7.4","1.7","-0.8","MZ00","0.0","MZ","83","69","44","AZ00"
"2011-12-05","7.6","2.5","-1.8","MZ00","0.0","MZ","87","42","6","AZ00"
"2011-12-06","2.6","0.7","-1.3","MZ00","0.0","MZ","62","37","10","AZ00"
"2011-12-07","6.2","3.4","-1.1","MZ00","0.0","MZ","74","49","35","AZ00"
"2011-12-08","9.2","3.5","-0.5","MZ00","0.0","MZ","52","35","17","AZ00"
"2011-12-09","4.6","-1.0","-3.4","MZ00","0.0","MZ","81","62","35","AZ00"
"2011-12-10","4.2","-1.5","-3.5","MZ00","0.0","MZ","80","67","47","AZ00"
"2011-12-11","4.5","-0.4","-3.6","MZ00","0.0","MZ","90","71","50","AZ00"
"2011-12-12","2.7","0.3","-2.7","MZ00","0.0","MZ","91","60","8","AZ00"
"2011-12-13","4.6","-0.8","-3.7","MZ00","0.0","MZ","63","37","17","AZ00"
"2011-12-14","2.6","-1.2","-3.9","MZ00","1.4","MZ","93","76","47","AY**"
"2011-12-15","1.8","-1.2","-2.9","MZ00","1.0","MZ","90","67","38","AZ00"
"2011-12-16","1.1","-1.3","-4.2","MZ00","34.0","MZ","96","84","39","AY**"
"2011-12-17","-0.7","-4.5","-8.4","MZ00","1.0","MZ","86","51","25","AZ00"
"2011-12-18","-0.5","-6.8","-9.7","MZ00","0.0","MZ","54","42","20","AZ00"
"2011-12-19","-1.0","-7.6","-11.9","MZ00","0.0","MZ","49","36","20","AZ00"
"2011-12-20","-0.5","-5.4","-10.6","MZ00","2.0","MZ","88","64","37","AZ*0"
"2011-12-21","4.6","-1.9","-5.9","MZ00","0.0","MZ","69","52","29","AZ00"
"2011-12-22","7.3","2.8","-1.2","MZZ0","0.0","MZ","69","54","36","AZ0*"
"2011-12-23","9.2","2.7","-1.4","MZ00","0.0","MZ","74","57","36","AZ00"
"2011-12-24","3.9","-0.6","-5.3","MZ00","0.0","MZ","72","36","17","AZ*0"
"2011-12-25","1.9","-3.7","-6.8","MZ00","0.0","MZ","63","47","27","AZ00"
"2011-12-26","5.8","0.4","-4.5","MZ00","0.0","MZ","69","58","36","AZ00"
"2011-12-27","7.0","1.2","-2.5","MZ00","0.0","MZ","71","62","40","AZ00"
"2011-12-28","7.4","2.2","-1.0","MZ00","0.0","MZ","70","59","39","AZ00"
"2011-12-29","5.1","-0.6","-6.0","MZ00","0.0","MZ","74","48","22","AZ0*"
"2011-12-30","1.4","-1.5","-5.9","MZ00","5.6","MZ","90","55","23","AZ*0"
"2011-12-31","5.5","-0.6","-6.2","MZ00","0.0","MZ","77","60","35","AZ00"
"2012-01-01","10.2","3.4","-2.9","MZ00","0.0","MZ","84","61","32","AZ00"
"2012-01-02","2.8","0.0","-3.5","MZ00","1.2","MZ","95","81","32","AY**"
"2012-01-03","2.5","-0.9","-4.7","MZ00","0.0","MZ","61","43","22","AZ00"
"2012-01-04","6.0","-0.1","-3.4","MZ00","0.0","MZ","63","40","11","AZ00"
"2012-01-05","6.6","2.1","-3.2","MZ00","7.6","MZ","94","58","14","AY**"
"2012-01-06","1.7","-2.2","-5.5","MZ00","0.0","MZ","78","36","15","AZ*0"
"2012-01-07","7.6","0.9","-6.2","MZ00","0.0","MZ","47","35","22","AZ00"
"2012-01-08","8.5","4.0","-3.5","MZ00","0.0","MZ","44","30","13","AZ00"
"2012-01-09","3.1","-1.8","-6.0","MZ00","0.0","MZ","62","48","32","AZ00"
"2012-01-10","9.3","1.2","-2.4","MZ00","0.0","MZ","54","41","21","AZ00"
"2012-01-11","8.3","2.0","-1.4","MZ00","0.0","MZ","58","47","27","AZ00"
"2012-01-12","8.0","2.5","-1.0","MZ00","0.0","MZ","50","40","24","AZ**"
"2012-01-13","11.9","3.6","-3.5","MZ00","0.0","MZ","52","30","7","AZ00"
"2012-01-14","2.6","-4.0","-6.6","MZ00","0.0","MZ","63","50","28","AZ0*"
"2012-01-15","2.2","-5.5","-9.1","MZ00","0.0","MZ","69","53","27","AZ00"
"2012-01-16","-1.4","-7.7","-10.2","MZ00","0.0","MZ","81","68","47","AZ00"
"2012-01-17","6.5","-1.9","-9.1","MZ00","0.0","MZ","72","43","16","AZ0*"
"2012-01-18","6.3","0.1","-2.4","MZ00","0.0","MZ","47","37","22","AZ00"
"2012-01-19","8.9","2.4","-1.0","MZ00","0.0","MZ","58","48","29","AZ0*"
"2012-01-20","6.5","1.4","-2.0","MZ00","1.4","MZ","89","61","26","AZ*0"
"2012-01-21","9.1","5.0","-1.5","MZ00","0.0","MZ","85","42","25","AZ00"
"2012-01-22","10.8","7.9","3.2","MZ00","0.0","MZ","41","23","6","AZ*0"
"2012-01-23","8.3","2.7","-1.7","MZ00","0.0","MZ","47","33","9","AZ0*"
"2012-01-24","6.9","0.2","-4.1","MY**","0.0","MZ","72","40","17","AZ00"
"2012-01-25","2.3","-3.7","-6.6","MZ00","0.0","MZ","74","57","25","AZ00"
"2012-01-26","2.7","-4.0","-7.0","MZ00","0.0","MZ","79","66","36","AZ00"
"2012-01-27","1.8","-3.8","-7.1","MZ00","0.0","MZ","88","71","47","AZ00"
"2012-01-28","-2.0","-4.5","-5.9","MZ00","6.4","MZ","92","87","72","AY**"
"2012-01-29","-2.3","-5.1","-6.3","MZ00","8.8","MZ","94","88","70","AY**"
"2012-01-30","-3.9","-7.0","-11.4","MZ00","0.0","MZ","95","86","65","AY**"
"2012-01-31","-6.9","-10.4","-15.2","MZ00","2.8","MZ","93","80","59","AY**"
"2012-02-01","-2.3","-9.5","-15.6","MZ00","0.6","MY","90","73","39","AZ00"
"2012-02-02","-6.6","-12.1","-16.1","MZ00","0.0","MZ","87","77","52","AZ00"
"2012-02-03","-3.9","-13.9","-19.5","MZ*0","0.0","MZ","83","73","38","AZ00"
"2012-02-04","-6.5","-13.6","-17.8","MZ00","0.0","MZ","79","66","40","AZ00"
"2012-02-05","-7.4","-15.0","-19.5","MZ00","0.0","MZ","85","67","42","AZ00"
"2012-02-06","-0.9","-11.5","-17.8","MZ00","0.0","MZ","64","45","22","AZ00"
"2012-02-07","-0.7","-7.2","-14.2","MZ00","0.0","MZ","78","49","13","AZ00"
"2012-02-08","3.2","-4.8","-9.7","MZ00","0.0","MZ","88","64","35","AZ00"
"2012-02-09","6.5","-2.8","-10.4","MZ00","0.0","MZ","76","40","13","AZ00"
"2012-02-10","-8.2","-11.6","-15.8","MZ00","0.4","MZ","82","64","45","AZ00"
"2012-02-11","-5.6","-11.3","-17.5","MZ00","0.0","MZ","87","77","50","AZ00"
"2012-02-12","-1.6","-12.3","-18.5","MZ00","0.0","MZ","88","68","23","AZ00"
"2012-02-13","1.8","-7.8","-13.5","MZ00","0.0","MZ","68","51","18","AZ00"
"2012-02-14","1.5","-7.5","-11.9","MZ00","0.0","MZ","64","50","21","AZ00"
"2012-02-15","4.0","-1.4","-8.1","MZ00","0.0","MZ","61","38","23","AZ00"
"2012-02-16","8.7","0.4","-3.8","MZ00","0.0","MZ","70","47","22","AZ*0"
"2012-02-17","9.1","0.3","-4.4","MZ00","0.0","MZ","69","56","26","AZ00"
"2012-02-18","4.2","-0.6","-3.6","MZ00","0.0","MZ","94","68","39","AY**"
"2012-02-19","3.7","-1.1","-5.9","MZ00","0.0","MZ","96","74","44","AY**"
"2012-02-20","1.0","-4.7","-8.8","MZ00","0.0","MZ","95","71","30","AY**"
"2012-02-21","3.2","-3.6","-8.4","MZ00","0.0","MZ","93","67","44","AY**"
"2012-02-22","9.1","-0.3","-4.7","MZ00","0.0","MZ","55","40","13","AZ00"
"2012-02-23","12.7","3.7","-2.5","MZ00","0.0","MZ","67","43","13","AZ00"
"2012-02-24","14.3","6.4","2.7","MZ00","0.0","MZ","65","51","24","AZ00"
"2012-02-25","15.5","8.2","2.9","MZ00","0.0","MZ","57","43","23","AZ00"
"2012-02-26","10.8","2.9","-3.8","MZ00","0.0","MZ","61","39","7","AZ00"
"2012-02-27","8.7","0.1","-4.9","MZ00","0.0","MZ","60","45","17","AZ00"
"2012-02-28","10.8","3.1","-2.3","MZ00","0.0","MZ","61","43","15","AZ00"
"2012-02-29","17.9","9.1","3.9","MZ00","0.0","MZ","60","41","17","AZ00"
"2012-03-01","14.1","7.1","3.2","MZ00","0.0","MZ","70","54","30","AZ00"
"2012-03-02","16.5","8.2","4.1","MZ00","0.0","MZ","61","46","18","AZ00"
"2012-03-03","12.3","5.8","1.9","MZ00","3.6","MZ","94","64","36","AZ*0"
"2012-03-04","7.9","2.9","0.5","MZ00","10.0","MZ","98","88","53","AZ**"
"2012-03-05","3.0","-0.1","-5.4","MZ00","1.2","MZ","100","64","22","AZ00"
"2012-03-06","0.1","-3.0","-5.2","MZ00","7.0","MZ","97","89","67","AY**"
"2012-03-07","5.3","-1.2","-6.9","MZ00","0.0","MZ","98","75","34","AY**"
"2012-03-08","6.0","-0.8","-5.0","MZ00","0.0","MZ","97","61","26","AY**"
"2012-03-09","0.5","-2.9","-5.7","MZ00","0.8","MZ","79","65","41","AZ*0"
"2012-03-10","7.3","-0.1","-6.1","MZ00","0.0","MZ","76","53","20","AZ00"
"2012-03-11","12.3","4.6","-0.7","MZ00","0.0","MZ","64","47","17","AZ00"
"2012-03-12","16.8","8.0","3.0","MZ00","0.0","MZ","51","35","12","AZ00"
"2012-03-13","16.5","7.1","1.3","MZ00","0.0","MZ","52","37","15","AZ**"
"2012-03-14","14.1","7.1","2.0","MZ00","0.0","MZ","52","35","11","AZ00"
"2012-03-15","15.5","8.3","3.2","MZ00","0.0","MZ","58","35","13","AZ00"
"2012-03-16","12.6","5.3","0.8","MZ00","0.0","MZ","90","65","36","AZ00"
"2012-03-17","5.6","3.2","0.5","MZ00","5.0","MZ","99","91","73","AZ00"
"2012-03-18","2.5","1.3","0.4","MZ00","11.0","MZ","100","98","88","AZ00"
"2012-03-19","5.3","0.7","-2.1","MZ00","2.6","MZ","100","80","34","AY**"
"2012-03-20","6.9","0.6","-4.5","MZ00","1.2","MZ","98","69","34","AY**"
"2012-03-21","10.4","4.0","0.0","MZ00","0.0","MZ","80","62","38","AZ00"
"2012-03-22","10.2","4.6","0.6","MZ00","0.0","MZ","71","56","33","AZ00"
"2012-03-23","11.2","4.9","0.9","MZ00","0.0","MZ","75","53","25","AZ00"
"2012-03-24","12.0","5.1","0.6","MZ00","0.0","MZ","70","54","30","AZ00"
"2012-03-25","8.9","4.6","1.4","MZ00","0.0","MZ","82","60","40","AZ00"
"2012-03-26","13.0","6.5","2.2","MZ00","0.0","MZ","70","50","20","AZ00"
"2012-03-27","13.4","7.1","2.6","MZ00","0.0","MZ","67","49","27","AZ00"
"2012-03-28","14.8","8.1","3.5","MZ00","0.0","MZ","64","48","26","AZ00"
"2012-03-29","16.0","9.1","4.4","MZ00","0.0","MZ","53","33","11","AZ00"
"2012-03-30","17.7","10.3","4.7","MZ00","0.0","MZ","51","30","13","AZ00"
"2012-03-31","17.7","9.7","3.7","MZ00","0.0","MZ","42","21","8","AZ00"
"2012-04-01","12.7","6.5","1.9","MZ00","0.0","MZ","100","55","21","AZ00"
"2012-04-02","5.0","2.6","0.9","MZ00","0.0","MZ","100","90","75","AZ00"
"2012-04-03","4.0","2.3","1.0","MZ00","3.2","MY","99","88","76","AZ00"
"2012-04-04","5.4","2.8","0.4","MZ00","17.8","MZ","100","95","76","AZ00"
"2012-04-05","7.7","4.2","0.1","MZ00","5.8","MZ","100","91","69","AZ00"
"2012-04-06","10.7","5.3","0.6","MZ00","0.0","MZ","98","81","49","AZ00"
"2012-04-07","9.8","4.9","0.4","MZ00","0.0","MZ","97","80","52","AZ00"
"2012-04-08","7.4","2.7","-4.5","MZ00","0.0","MZ","91","44","9","AZ00"
"2012-04-09","6.4","0.3","-5.2","MZ00","0.0","MZ","93","70","41","AZ00"
"2012-04-10","0.1","-0.6","-1.9","MZ00","9.0","MZ","99","97","93","AY**"
"2012-04-11","6.2","1.0","-2.2","MZ00","7.0","MZ","100","62","23","AY**"
"2012-04-12","9.2","2.3","-2.5","MZ00","0.2","MY","97","64","23","AZ00"
"2012-04-13","4.0","1.8","0.3","MZ00","2.2","MZ","100","93","78","AZ00"
"2012-04-14","5.1","1.2","-0.2","MZ00","20.8","MZ","100","91","67","AY**"
"2012-04-15","4.9","1.5","-0.5","MZ00","20.8","MZ","100","90","69","AY**"
"2012-04-16","8.7","3.4","0.0","MZ00","1.0","MZ","100","81","53","AZ00"
"2012-04-17","7.4","2.9","-0.5","MZ00","0.0","MZ","97","70","41","AZ00"
"2012-04-18","6.7","1.6","-2.7","MZ00","0.6","MZ","97","79","44","AZ00"
"2012-04-19","1.5","-0.7","-2.9","MZ0Z","3.0","MZ","99","87","72","AY*Y"
"2012-04-20","7.3","1.4","-4.0","MZ00","0.0","MZ","95","60","19","AY**"
"2012-04-21","8.7","2.8","-1.6","MZ00","3.4","MZ","97","65","29","AZ*0"
"2012-04-22","7.0","2.4","-1.3","MZ00","0.0","MZ","95","47","17","AY**"
"2012-04-23","6.1","1.2","-1.9","MZ00","5.6","MZ","100","71","35","AZ00"
"2012-04-24","8.4","3.5","-0.5","MZ00","6.8","MZ","100","57","25","AY**"
"2012-04-25","7.1","2.3","-1.7","MZ00","0.4","MY","97","67","28","AZ00"
"2012-04-26","5.3","3.3","1.6","MZ00","0.0","MZ","100","93","82","AZ00"
"2012-04-27","14.8","7.7","0.9","MZ00","0.0","MZ","96","74","46","AZ00"
"2012-04-28","15.8","10.7","5.2","MZ00","0.0","MZ","83","60","36","AZ00"
"2012-04-29","10.5","6.0","2.2","MZ00","52.4","MZ","100","90","55","AZ00"
"2012-04-30","8.3","4.4","2.0","MZ00","38.2","MZ","100","84","47","AZ00"
"2012-05-01","8.1","5.0","0.6","MZ00","28.4","MZ","100","96","81","AZ00"
"2012-05-02","8.8","4.7","1.9","MZ00","3.2","MZ","100","91","63","AZ00"
"2012-05-03","14.2","7.5","1.5","MZ00","0.0","MZ","91","62","22","AZ00"
"2012-05-04","13.3","7.4","2.4","MZ00","16.4","MZ","98","71","39","AZ*0"
"2012-05-05","10.1","5.4","1.7","MZ00","14.2","MZ","99","85","52","AZ00"
"2012-05-06","9.7","5.7","1.9","MZ00","0.0","MZ","100","85","56","AZ0*"
"2012-05-07","13.0","7.3","1.6","MZ00","0.0","MZ","93","64","30","AZ00"
"2012-05-08","8.7","6.5","5.2","MZ00","3.0","MZ","98","88","69","AZ*0"
"2012-05-09","15.0","9.0","2.9","MZ00","0.0","MZ","98","81","56","AZ00"
"2012-05-10","18.4","12.4","7.0","MZ00","0.0","MZ","84","67","44","AZ00"
"2012-05-11","20.9","14.2","8.6","MZ00","0.0","MZ","84","64","40","AZ00"
"2012-05-12","21.1","14.9","9.1","MZ00","0.0","MZ","69","51","29","AZ00"
"2012-05-13","12.3","6.7","3.0","MZ00","4.0","MZ","100","81","36","AZ0*"
"2012-05-14","11.6","5.5","-0.7","MZ00","0.0","MZ","100","78","39","AY**"
"2012-05-15","12.8","6.9","1.1","MZ00","0.0","MZ","94","56","17","AZ00"
"2012-05-16","6.6","3.1","-1.2","MZ00","0.0","MZ","54","29","17","AZ0*"
"2012-05-17","12.0","5.0","-2.7","MZ00","0.0","MZ","71","45","21","AZ*0"
"2012-05-18","6.4","4.1","0.4","MZ00","3.4","MZ","96","80","60","AZ*0"
"2012-05-19","7.3","5.0","1.9","MZ00","3.4","MZ","100","90","71","AZ00"
"2012-05-20","7.5","4.7","2.8","MZ00","15.2","MZ","100","92","69","AZ00"
"2012-05-21","4.8","3.5","1.2","MZ00","18.6","MZ","100","93","83","AZ00"
"2012-05-22","12.9","7.3","1.3","MZ00","9.4","MZ","100","72","42","AZ0*"
"2012-05-23","19.8","13.5","7.9","MZ00","0.0","MZ","81","58","30","AZ00"
"2012-05-24","19.7","13.7","8.3","MZ00","0.0","MZ","77","59","35","AZ00"
"2012-05-25","16.9","12.4","5.8","MZ00","16.6","MZ","100","73","49","AZ00"
"2012-05-26","12.0","9.1","4.9","MZ00","0.0","MZ","100","88","70","AZ00"
"2012-05-27","14.4","9.7","6.5","MZ00","3.6","MZ","100","87","59","AZ00"
"2012-05-28","15.5","9.7","4.1","MZ00","0.0","MZ","100","75","46","AZ00"
"2012-05-29","18.4","11.7","6.5","MZ00","0.0","MZ","82","61","33","AZ00"
"2012-05-30","18.0","12.4","7.3","MZ00","0.0","MZ","85","64","39","AZ00"
"2012-05-31","16.2","12.2","8.0","MZ00","0.0","MZ","95","70","50","AZ00"
"2012-06-01","21.2","14.2","8.7","MZ00","0.0","MZ","79","56","25","AZ0*"
"2012-06-02","18.7","13.6","9.2","MZ00","0.0","MZ","98","73","46","AZ0*"
"2012-06-03","15.9","11.8","8.7","MZ00","18.2","MY","100","93","75","AZ00"
"2012-06-04","16.2","10.0","4.6","MZ00","0.0","MZ","100","71","26","AZ00"
"2012-06-05","17.1","10.5","4.0","MZ00","0.0","MZ","92","64","35","AZ00"
"2012-06-06","13.1","9.9","6.5","MZ00","1.0","MZ","99","86","58","AZ00"
"2012-06-07","13.5","10.2","7.2","MZ00","0.0","MZ","100","91","68","AZ00"
"2012-06-08","11.6","10.0","8.3","MZ00","6.4","MZ","100","97","86","AZ00"
"2012-06-09","17.3","12.2","8.3","MZ00","0.6","MZ","100","82","49","AZ00"
"2012-06-10","13.6","9.4","5.6","MZ00","5.8","MZ","100","88","51","AZ0*"
"2012-06-11","13.7","9.1","5.1","MZ00","5.2","MZ","100","87","62","AZ00"
"2012-06-12","14.9","9.0","5.3","MZ00","4.6","MZ","99","72","29","AZ00"
"2012-06-13","14.9","9.1","3.3","MZ00","0.0","MZ","94","60","27","AZ00"
"2012-06-14","13.5","9.1","4.6","MZ00","0.0","MZ","96","78","50","AZ00"
"2012-06-15","17.8","12.0","5.5","MZ00","0.0","MZ","97","81","57","AZ00"
"2012-06-16","19.5","14.3","9.8","MZ00","0.0","MZ","97","81","54","AZ00"
"2012-06-17","22.1","15.5","8.6","MZ00","0.0","MZ","96","71","40","AZ00"
"2012-06-18","20.5","15.1","10.4","MZ00","4.4","MZ","97","82","59","AZ*0"
"2012-06-19","22.0","15.0","10.5","MZ00","1.0","MZ","98","73","40","AZ00"
"2012-06-20","19.5","14.5","10.8","MZ00","2.0","MZ","93","84","61","AZ*0"
"2012-06-21","21.3","14.7","9.9","MZ00","8.0","MZ","96","77","54","AZ**"
"2012-06-22","21.6","15.5","9.1","MZ00","0.0","MZ","83","59","27","AZ0*"
"2012-06-23","20.8","15.7","11.0","MZ00","0.0","MZ","95","75","46","AZ00"
"2012-06-24","19.0","14.7","10.6","MZ00","0.0","MZ","96","77","51","AZ00"
"2012-06-25","22.9","17.2","11.2","MZ00","0.0","MZ","70","48","27","AZ00"
"2012-06-26","18.7","15.0","10.3","MZ00","0.0","MZ","100","78","58","AZ00"
"2012-06-27","20.2","15.7","10.0","MZ00","0.0","MZ","98","79","52","AZ00"
"2012-06-28","20.7","16.5","12.0","MZ00","0.0","MZ","98","81","59","AZ00"
"2012-06-29","21.1","17.1","12.0","MZ00","0.0","MZ","100","83","60","AZ00"
"2012-06-30","22.7","17.6","12.8","MZ00","0.0","MZ","100","82","54","AZ00"
"2012-07-01","22.3","16.9","12.6","MZ00","1.8","MZ","100","79","39","AZ00"
"2012-07-02","17.6","11.6","8.3","MZ00","70.4","MY","100","94","72","AZ00"
"2012-07-03","20.2","13.4","7.8","MZ00","2.0","MZ","100","80","43","AZ00"
"2012-07-04","17.7","12.4","8.8","MZ00","19.0","MZ","99","90","62","AZ00"
"2012-07-05","17.3","12.6","8.5","MZ00","4.8","MZ","100","85","59","AZ00"
"2012-07-06","16.9","13.0","10.6","MZ00","12.4","MZ","100","88","57","AZ00"
"2012-07-07","19.0","13.6","8.1","MZ00","0.2","MY","100","83","48","AZ0*"
"2012-07-08","19.0","14.7","10.6","MZ00","1.0","MZ","100","86","62","AZ00"
"2012-07-09","20.8","14.8","9.2","MZ00","0.0","MZ","99","78","45","AZ00"
"2012-07-10","20.3","14.2","9.4","MZ00","4.8","MY","100","76","46","AZ00"
"2012-07-11","21.1","13.9","8.8","MZ00","0.2","MY","100","68","29","AZ00"
"2012-07-12","20.3","14.1","8.3","MZ00","0.0","MZ","94","58","25","AZ0*"
"2012-07-13","19.2","14.8","10.5","MZ00","0.4","MY","100","79","42","AZ00"
"2012-07-14","19.5","14.2","8.8","MZ00","2.4","MZ","98","82","58","AZ**"
"2012-07-15","19.1","12.2","5.9","MZ00","0.0","MZ","78","47","14","AZ00"
"2012-07-16","17.7","11.2","5.0","MZ00","0.0","MZ","85","54","22","AZ0*"
"2012-07-17","23.0","14.8","7.6","MZ00","0.0","MZ","74","52","26","AZ00"
"2012-07-18","22.2","15.4","9.7","MZ00","0.0","MZ","86","58","35","AZ00"
"2012-07-19","21.8","14.9","9.2","MZ00","0.0","MZ","92","68","43","AZ00"
"2012-07-20","20.6","14.2","9.2","MZ00","4.2","MZ","98","81","58","AZ*0"
"2012-07-21","19.4","13.9","8.4","MZ00","0.0","MZ","92","72","41","AZ0*"
"2012-07-22","16.1","10.6","4.7","MZ00","2.6","MZ","100","79","49","AZ00"
"2012-07-23","16.2","10.6","4.1","MZ00","0.0","MZ","98","71","43","AZ00"
"2012-07-24","21.2","14.4","10.8","MZ00","0.0","MZ","86","68","41","AZ00"
"2012-07-25","24.1","16.1","10.5","MZ00","0.0","MZ","84","65","34","AZ00"
"2012-07-26","24.3","17.6","11.6","MZ00","0.0","MZ","86","63","36","AZ00"
"2012-07-27","24.4","16.6","12.8","MZ00","10.0","MZ","97","74","44","AZ*0"
"2012-07-28","20.8","14.6","10.8","MZ00","10.8","MZ","100","90","52","AZ00"
"2012-07-29","21.9","15.4","9.8","MZ00","0.0","MZ","99","70","37","AZ00"
"2012-07-30","20.9","15.0","9.3","MZ00","0.0","MZ","92","60","25","AZ00"
"2012-07-31","20.2","14.8","9.9","MZ00","0.0","MZ","96","77","53","AZ00"
"2012-08-01","20.6","15.2","10.1","MZ00","1.6","MZ","99","80","53","AZ00"
"2012-08-02","21.4","15.8","11.2","MZ00","2.6","MZ","98","79","51","AZ*0"
"2012-08-03","22.3","15.7","10.6","MZ00","0.0","MZ","95","78","45","AZ0*"
"2012-08-04","19.5","14.6","11.6","MZ00","34.6","MY","100","89","63","AZ00"
"2012-08-05","17.4","13.8","11.6","MZ00","15.6","MZ","100","93","71","AZ00"
"2012-08-06","17.6","12.6","8.0","MZ00","11.6","MZ","100","89","67","AZ0*"
"2012-08-07","20.5","13.6","7.5","MZ00","0.0","MZ","95","67","29","AZ00"
"2012-08-08","20.9","14.6","9.2","MZ00","0.0","MZ","96","78","52","AZ*0"
"2012-08-09","20.9","15.4","10.2","MZ00","0.0","MZ","97","77","54","AZ00"
"2012-08-10","19.8","14.5","10.2","MZ00","0.0","MZ","97","80","58","AZ00"
"2012-08-11","20.5","14.5","8.7","MZ00","0.0","MZ","95","79","57","AZ00"
"2012-08-12","17.7","13.6","10.1","MZ00","0.0","MZ","99","87","63","AZ00"
"2012-08-13","18.3","13.8","9.1","MZ00","0.0","MZ","98","84","60","AZ00"
"2012-08-14","18.0","14.5","11.5","MZ00","0.0","MZ","100","87","65","AZ00"
"2012-08-15","19.7","15.8","11.6","MZ00","0.0","MZ","98","86","68","AZ00"
"2012-08-16","20.5","16.2","12.9","MZ00","0.0","MZ","100","87","65","AZ00"
"2012-08-17","22.5","16.6","12.0","MZ00","0.0","MZ","100","83","58","AZ00"
"2012-08-18","24.7","17.6","11.7","MZ00","0.0","MZ","96","71","50","AZ00"
"2012-08-19","25.5","18.4","12.2","MZ00","0.0","MZ","94","69","52","AZ*0"
"2012-08-20","26.6","18.0","12.9","MZ00","1.0","MZ","97","72","46","AZ00"
